text,Sexism,Women,Homophobia,Homossexuals,Lesbians,Body,Fat.people,Fat.women,Ugly.people,Ugly.women,Racism
"@laurensisart se for gorda,feia,mt magra,isso e aquilo,é DA MULHER e não de uma mulher específica cara....aiai vou nem falar mais nada",1,1,0,0,0,1,1,1,1,1,0
"RT @yes_anamia: N aguento mais ser sozinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser um peso morto no mundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ag _",1,1,0,0,0,1,1,1,1,1,0
Lembra qnd ce era gorda e feia? —_ sou até hoje  https://t.co/wYROClsi6q,1,1,0,0,0,1,1,1,1,1,0
mesma firma onde ouvimos 'se eu contratar alguém feia e gorda pro atendimento o [insira aqui o nome do dono] me mat _ https://t.co/tKLcjfEKBs,1,1,0,0,0,1,1,1,1,1,0
RT @favcamzjb: cheguei à conclusão de que eu sou feia e gorda,1,1,0,0,0,1,1,1,1,1,0
"RT @miguelvinicu: @aninha_caraujo @sofiakalap @BiaMontezumaMF sua vida e babar o ovo da Bia,e a bia e feia e gorda !",1,1,0,0,0,1,1,1,0,0,0
"finalmente essa gorda velha saiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agora é só esperar o dólar abaixar pra eu poder ir pra disney sem preocupações",1,1,0,0,0,1,1,1,0,0,0
que Gorda feia e falsa vai tomar no cu mane,1,1,0,0,0,1,1,1,1,1,0
e tava reclamando que sou gorda e feia vou continuar assim,1,1,0,0,0,1,1,1,1,1,0
"Eu sei que para ser bonita não precisa ser magra,mas eu coloquei na minha fucking cabeça de que estou muito gorda e feia",1,1,0,0,0,1,1,1,1,1,0
"@betocesarjr pode ser feia,pode ser gorda... só não pode ser feia é gorda.",1,1,0,0,0,1,1,1,1,1,0
RT @Justiceiro_Sujo: Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.c _,1,1,0,0,0,1,1,1,0,0,0
na vdd a culpa é do menino de 11 anos otário que me chamava de burra/gorda/feia todo santo dia quando eu tava na quinta série mas ¯\_()_/¯,1,1,0,0,0,1,1,1,1,1,0
CAMPEONATO ESTADUAL É IGUAL A OLHO AZUL EM GORDA (SERVE PRA NADA) E  AINDA ME FAZEM TORCIDA ÚNICA NO CLÁSSICO. KHEDIRA TABELANDO NA ÁREA...,1,1,0,0,0,1,1,1,0,0,0
"#SerMulherÉ achar que por vc ser gorda está fora do ""normal"" e feia.",1,1,0,0,0,1,1,1,1,1,0
"RT @alerodrigues247: Como ser feminista:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser feia e gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagar peitinho em passeata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser peluda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odiar homens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E achar q isso fará diferença _",1,1,0,0,0,1,1,1,1,1,0
nunca vou conseguir emagrecer vou ser sempre essa gorda feia e fracassada,1,1,0,0,0,1,1,1,1,1,0
@Vivianimonfrad1  ela tem a carinha bonitinha porque é magrinha  fosse uma feia gorda o povo já tinha escutado ela né mas como é bonitinha,1,1,0,0,0,1,1,1,1,1,0
"RT @prrttyhrts: Me sinto sempre a amiga mais feia e gorda do grupo,sou péssima de corpo e rosto. #amproblems #askanamia",1,1,0,0,0,1,1,1,1,1,0
Jesus..não paro de comer..Vou ficar gorda e feia https://t.co/EbxwkHTMXK,1,1,0,0,0,1,1,1,1,1,0
Já que vou continuar sendo a mais feia e a mais gorda,1,1,0,0,0,1,1,1,1,1,0
"""ah mas artista tal eh gorda,ela eh feia. tem tanto dinheiro e n melhora"" TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",1,1,0,0,0,1,1,1,1,1,0
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando,acho que caiu a empadinha dela",1,1,0,0,0,1,1,1,0,0,0
por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda https://t.co/eLOE7yCXuz,1,1,0,0,0,1,1,1,1,1,0
"Tem mulher que termina o namoro,fica gorda fica feia palida.. tem umas que e diferente,fica gostosaaa,linda,maravilhosa.. ",1,1,0,0,0,1,1,1,1,1,0
To me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana.,1,1,0,0,0,1,1,1,1,1,0
"@Nath_santos20 - coisa feia é tu leitoa,tá gorda igual uma porca .. ",1,1,0,0,0,1,1,1,1,1,0
"eu devo ser mt feia,pq gorda eu já sou...",1,1,0,0,0,1,1,1,1,1,0
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1,1,0,0,0,1,1,1,1,1,0
"RT @pri0ri: ( ) excesso de carne na xota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) sem peitao ou sem bundao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) cancer de mama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) nódulo na tireoide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) femi _",1,1,0,0,0,1,1,1,1,1,0
"Prefiro ser magrela como a piranha diz .. do que ser gorda feia como ela é,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Afrontaaaaaaaaabbê  https://t.co/QUc3onlGDo",1,1,0,0,0,1,1,1,1,1,0
@taaaycarino @porrapaloma18 tá curtindo gente feia e gorda,1,1,0,0,0,1,1,1,1,1,0
gorda e feia,1,1,0,0,0,1,1,1,1,1,0
"Postei uma foto velha com minha mãe só pelo momento e ela não respondeu pedi o pq e ela ""achei a foto feia,to gorda e feia""",1,1,0,0,0,1,1,1,1,1,0
gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL,1,1,0,0,0,1,1,1,1,1,0
@ramonsm16 ela é mais legal eu sei. Só que ela é feia e gorda...,1,1,0,0,0,1,1,1,1,1,0
"Minha filha de 14 anos está sofrendo bullying. Sofre desde os 8 anos. Pq tem cabelo de preto,pq é gorda,pq é feia... Pessoas,parem.",1,1,0,0,0,1,1,1,1,1,1
"É gorda e feia,por isso é oferecida,se fosse gata... —_ brigada amorrr,amei receber isso https://t.co/n6APtwOkF7",1,1,0,0,0,1,1,1,1,1,0
Não vejo a hora da gorda feia da Roberta rala ,1,1,0,0,0,1,1,1,1,1,0
queria ser uma modelo da victoria's secret mas infelizmente sou feia e gorda,1,1,0,0,0,1,1,1,1,1,0
riquinha feia e gorda —_ Yha ando aqui a rebolar para a vida  https://t.co/VFxQ9xq4JK,1,1,0,0,0,1,1,1,1,1,0
"RT @anais_sts: @mariaa_msj não quero,assim eu seria a feia e gorda do casal",1,1,0,0,0,1,1,1,1,1,0
"Parabéns pra você,mulher. Parabéns pra você que é feia,gorda,não se cuida,coitada. Que vão vai arranjar... https://t.co/JRRMHyxpcD",1,1,0,0,0,1,1,1,1,1,0
"Minha mãe queria q eu procurasse uma mulher no Facebook e essa foi a descrição:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ela é baixinha,gorda e tem a cara bem feia. Tô chorando ",1,1,0,0,0,1,1,1,1,1,0
"#QuartaDetremuraSDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mas Deus foi tao bom cmg. Pq hj ela ta mó gorda e feia.",1,1,0,0,0,1,1,1,1,1,0
Agora é só umas gordas feias pra caralho,1,1,0,0,0,1,1,1,1,1,0
"sério que ainda tem gente que fica postando foto com a legenda GORDA MESMO,FEIA MESMO.",1,1,0,0,0,1,1,1,1,1,0
"RT @bieberlandia: fato 44: se vc é menina,e algum garoto já te chamou de gorda ou feia,vc fingiu que n se importou mas chorou antes de do _",1,1,0,0,0,1,1,1,1,1,0
"engraçado que eu percebo que qt + bonita a menina for,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+ ela se acha feia/gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e quanto + feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+ se acha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pq meol deols",1,1,0,0,0,1,1,1,1,1,0
a cara da gorda feia da Roberta #bbb17,1,1,0,0,0,1,1,1,1,1,0
Por um 8 de março em que eu não sinta que estou gorda e feia porque peso mais que 60 Kg,1,1,0,0,0,1,1,1,1,1,0
"@larryshine28 Feminista = Qm defende seus direitos iguais,N preciso ser feia/cabeluda?/gorda pra querer o msm salário na msm func.",1,1,0,0,0,1,1,1,1,1,0
Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é,1,1,0,0,0,1,1,1,0,0,0
"ela fica de cu doce falando q eh gorda e feia,ela eh linda e magra,nn adianta eu falar kkkkk,tive q postar https://t.co/p5ldIs1qd9",1,1,0,0,0,1,1,1,1,1,0
@5gu Lá vem a gorda fazer chantagem emocional.,1,1,0,0,0,1,1,1,0,0,0
"pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend ""eu so mt feia"" ""obg bb mas eu so horrivel"" ""eu so gorda""",1,1,0,0,0,1,1,1,1,1,0
"Gostaria de entender pq quando a mulher é feia feat gorda vcs acham MT lindo quando ela bota sem roupa,isso aí mana se liberta,mostra mesm",1,1,0,0,0,1,1,1,1,1,0
"É gorda e feia,por isso é oferecida,se fosse gata... —_ brigada amorrr,amei receber isso https://t.co/n6APtwOkF7",1,1,0,0,0,1,1,1,1,1,0
"Tpm é um saco,me sinto gorda e feia",1,1,0,0,0,1,1,1,1,1,0
"RT @jaaguara: Não é que ninguem te ama,ou você é gorda ou é feia,é simples!",1,1,0,0,0,1,1,1,1,1,0
#BBB17 GORDA FEIA ESCROTA IRRITANTE  FALSA AFF NOJO REAL https://t.co/xqO5rxtXm2,1,1,0,0,0,1,1,1,1,1,0
"@juliamionn @bibia_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""ela não gosta de você"" ""ela é muito feia e se acha"" ""faz baca"" ""gorda"" ""rodada"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sei lá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
passo",1,1,0,0,0,1,1,1,1,1,0
"um monte de macho no meu facebook desejando ""feliz dia da mulher"",mas que na balada se leva um fora chama de feia e gorda ATA",1,1,0,0,0,1,1,1,1,1,0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1,1,0,0,0,1,1,1,1,1,0
"@wondcabeyo ninguém me quer mesmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sou feia,gorda,chata",1,1,0,0,0,1,1,1,1,1,0
"18:40] Max: Vai tomar no teu cu então,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:40] Max: Sua gorda feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:40] Max  :Meu amor por você,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:41] Leticia: Eu sou gorda Maxwell? ",1,1,0,0,0,1,1,1,1,1,0
"RT @Vulgo_DiGatta:,feia se achando bela,gorda se achando gostosa. Meus olhos sangram !! ",1,1,0,0,0,1,1,1,1,1,0
"Gorda,feia,e ogra https://t.co/A6cJRIE3WQ",1,1,0,0,0,1,1,1,1,1,0
"pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend ""eu so mt feia"" ""obg bb mas eu so horrivel"" ""eu so gorda""",1,1,0,0,0,1,1,1,1,1,0
"Parabéns pra você,mulher. Parabéns pra você que é feia,gorda,não se cuida,coitada. Que vão vai arranjar... https://t.co/JRRMHyxpcD",1,1,0,0,0,1,1,1,1,1,0
"@lara_gomesss maravilhosa,corpao,fico mal quando vejo você se chamando de gorda/feia na tl pq nossa,queria ser gorda/feia q nem vc",1,1,0,0,0,1,1,1,1,1,0
"Mulheres no dia das mulheres: SOMOS TODAS BONITAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No resto do ano : ""aquela gaja é mesmo feia e gorda vê-se mesmo _ https://t.co/LsBmMzCowB",1,1,0,0,0,1,1,1,1,1,0
"ela fica de cu doce falando q eh gorda e feia,ela eh linda e magra,nn adianta eu falar kkkkk,tive q postar https://t.co/p5ldIs1qd9",1,1,0,0,0,1,1,1,1,1,0
RT @AstoonHabbo: Passando Camp Rock na Disney e eu só vendo o quanto ela era gorda e feia quando não tinha dinheiro,1,1,0,0,0,1,1,1,1,1,0
"Mãe desiste eu sou gorda e feia e ñ há volta a dar e se não gostas lembra-te q foste tu q fizeste mal o trabalho,aceita q dói menos",1,1,0,0,0,1,1,1,1,1,0
nunca vou conseguir emagrecer vou ser sempre essa gorda feia e fracassada,1,1,0,0,0,1,1,1,1,1,0
"@coebravo foda se ela to nem ai,gorda feia idiota",1,1,0,0,0,1,1,1,1,1,0
A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17,1,1,0,0,0,1,1,1,1,1,0
Lembra qnd ce era gorda e feia? —_ sou até hoje  https://t.co/wYROClsi6q,1,1,0,0,0,1,1,1,1,1,0
RT @favcamzjb: cheguei à conclusão de que eu sou feia e gorda,1,1,0,0,0,1,1,1,1,1,0
To me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana.,1,1,0,0,0,1,1,1,1,1,0
"Tem mulher que termina o namoro,fica gorda fica feia palida.. tem umas que e diferente,fica gostosaaa,linda,maravilhosa.. ",1,1,0,0,0,1,1,1,1,1,0
"RT @anais_sts: @mariaa_msj não quero,assim eu seria a feia e gorda do casal",1,1,0,0,0,1,1,1,1,1,0
A saudade que eu estava acabou kkkkkkk ta gorda e feia. Deixe quieto com esses lixos,1,1,0,0,0,1,1,1,1,1,0
@ashblonde1091 @pestil3nce @rckmbch @Felipepesta o bom de xingar a falecida é que tô chamando de ruim feia e gorda ao mesmo tempo,1,1,0,0,0,1,1,1,1,1,0
"#LittleMix VC q por  acaso acha q Jesy é feia,gorda,se parece com a mulher do Chuck VC esta cego com problemas me _ https://t.co/oiIN74x12O",1,1,0,0,0,1,1,1,1,1,0
Agora é só umas gordas feias pra caralho,1,1,0,0,0,1,1,1,1,1,0
e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1,1,0,0,0,1,1,1,1,1,0
"@clariissegarcia @CuriousCatMe de gorda tem msm não,mas feia....",1,1,0,0,0,1,0,0,1,1,0
"Feliz dia do ""essa é puta"",""essa é vadia"" ""essa é feia"" ""essa é gorda"",huuuuum essa é gostosa. Feliz dia do... https://t.co/WhU5Qar7lg",1,1,0,0,0,1,1,1,1,1,0
"Eu vejo quem torce pra Emilly e o historico de torcida é igual. Não tem gente feia,gorda. Nada fora dos padrões",0,0,0,0,0,1,1,0,1,0,0
"Minha mãe queria q eu procurasse uma mulher no Facebook e essa foi a descrição:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ela é baixinha,gorda e tem a cara bem feia. Tô chorando ",1,1,0,0,0,1,1,1,1,1,0
"""Você tá gorda demais,tá feia"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""Eu te amo,mas você precisa se arrumar mais""",1,1,0,0,0,1,1,1,1,1,0
e tava reclamando que sou gorda e feia vou continuar assim,1,1,0,0,0,1,1,1,1,1,0
que Gorda feia e falsa vai tomar no cu mane,1,1,0,0,0,1,1,1,1,1,0
"eu devo ser mt feia,pq gorda eu já sou...",1,1,0,0,0,1,1,1,1,1,0
@taaaycarino @porrapaloma18 tá curtindo gente feia e gorda,1,1,0,0,0,1,1,1,1,1,0
"@mariaa_msj não quero,assim eu seria a feia e gorda do casal",1,1,0,0,0,1,1,1,1,1,0
"""Po gata,fica cmg"" ""não"" ""SAI DAQUI ENTÃO,NÃO QUERIA,VC É TODA ZOADA GORDA FEIA IA TE PEGAR POR PENA"" (?????????????????)",1,1,0,0,0,1,1,1,1,1,0
VOU PROCURAR MINHA FOTO CM ELE MAIS EU ERA MT FEIA E GORDA,1,1,0,0,0,1,1,1,1,1,0
gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL,1,1,0,0,0,1,1,1,1,1,0
Por um 8 de março em que eu não sinta que estou gorda e feia porque peso mais que 60 Kg,1,1,0,0,0,1,1,1,1,1,0
@ramonsm16 ela é mais legal eu sei. Só que ela é feia e gorda...,1,1,0,0,0,1,1,1,1,1,0
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1,1,0,0,0,1,1,1,1,1,0
@bbb17aovivo quero ver a cara do recauque quando a emili pegar o lider e joga a roberta no paredao aquela vaca fausa gorda e feia rsrrsrsrsr,1,1,0,0,0,1,1,1,1,1,0
"É sério eu não sei o que é pior na minha vida vey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser pobre ou ser pobre gorda e feia??!!",1,1,0,0,0,1,1,1,1,1,0
@thienques pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping,1,1,0,0,0,1,1,1,1,1,0
"Roberta tu é feia,falsa,rídicula,gorda,entre outras coisas q não posso dzr aqui por risco de processo.Vai sair com rejeição max  #BBB17",1,1,0,0,0,1,1,1,1,1,0
por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda https://t.co/eLOE7yCXuz,1,1,0,0,0,1,1,1,1,1,0
idiota é pensar q no dia d mulher eu aquela mulher cujo vc a chamou atráves de MSN feia gorda urubu fígado cheia de celulite acreditar em vc,1,1,0,0,0,1,1,1,1,1,0
@g1 só gorda feia cabeluda fedida. Horror. Mulher que se preza nao tem tempo pra babaquice.,1,1,0,0,0,1,1,1,1,1,0
"feliz dia do ""eu to gorda,feia e inchada"" feliz dia da TPM meninas ",1,1,0,0,0,1,1,1,1,1,0
só nao pode ser gorda e feia,1,1,0,0,0,1,1,1,1,1,0
@macedowesleey @Felipebastos022 só não pode ser gorda e feia,1,1,0,0,0,1,1,1,1,1,0
"fala de mim estúpido —_ És feia,gorda,chata,não curto de ti https://t.co/xPWkVAMfuE",1,1,0,0,0,1,1,1,1,1,0
"""Parabéns pra você,mulher. Parabéns pra você que é feia,gorda,não se cuida,coitada. Que não vai arranjar... https://t.co/CEoqvg3lGa",1,1,0,0,0,1,1,1,1,1,0
"RT @prrttyhrts: Me sinto sempre a amiga mais feia e gorda do grupo,sou péssima de corpo e rosto. #amproblems #askanamia",1,1,0,0,0,1,1,1,1,1,0
"#QuartaDetremuraSDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mas Deus foi tao bom cmg. Pq hj ela ta mó gorda e feia.",1,1,0,0,0,1,1,1,1,1,0
Não vejo a hora da gorda feia da Roberta rala ,1,1,0,0,0,1,1,1,1,1,0
"Como ser feminista:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser feia e gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagar peitinho em passeata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser peluda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odiar homens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E achar q isso fará diferença no mundo.",1,1,0,0,0,1,1,1,1,1,0
"Eu já me sinto tao feia e gorda,aí as pessoas vem e me dizem ""vc é tão bonita,mas ta gorda"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me da logo um tiro fdp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#askanamia",1,1,0,0,0,1,1,1,1,1,0
"@betocesarjr pode ser feia,pode ser gorda... só não pode ser feia é gorda.",1,1,0,0,0,1,1,1,1,1,0
"RT @pri0ri: ( ) excesso de carne na xota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) sem peitao ou sem bundao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) cancer de mama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) nódulo na tireoide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) femi _",1,1,0,0,0,1,1,1,1,1,0
@Vivianimonfrad1  ela tem a carinha bonitinha porque é magrinha  fosse uma feia gorda o povo já tinha escutado ela né mas como é bonitinha,1,1,0,0,0,1,1,1,1,1,0
sou gorda sou feia se sentar em cima eu esmago,1,1,0,0,0,1,1,1,1,1,0
"""vc tá feia,gorda,ninguém vai gostar de vc assim"" https://t.co/AepW67xnKF",1,1,0,0,0,1,1,1,1,1,0
@rod__serling @i_Feer @aguadepresepio @Well1611 Quando abro a TL e vejo ensaio fotográfico de  feminazi  gorda  e feia. #MinhaDorImporta,1,1,0,0,0,1,1,1,1,1,0
"""ah mas artista tal eh gorda,ela eh feia. tem tanto dinheiro e n melhora"" TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",1,1,0,0,0,1,1,1,1,1,0
